number,control,word,label
357, 0.8235, part, 1
358, 0.5333, tip, 1
359, 0.3333, cock, 1
360, 0.2353, girl, 1
361, 0.5714, put, 1
362, 0.8235, part, 1
363, 0.6667, mouth, 1
364, 0.0, Uh, 1
365, 0.8, feel, 1
366, 0.0, Uh, 1
367, 0.2353, girl, 1
368, 0.6667, get, 1
369, 0.4, shaft, 1
370, 0.6667, mouth, 1
371, 0.5333, tip, 1
372, 0.25, Wan, 1
373, 0.875, practice, 1
374, 0.0, ??, 1
375, 1.0, bet, 1
376, 0.5, be, 1
377, 0.5, be, 1
378, 0.5, know, 1
379, 0.6364, make, 1
380, 0.8235, go, 1
381, 0.6667, mouth, 1
382, 0.0, Kinda, 1
383, 0.8235, hand, 1
384, 0.7059, rub, 1
385, 0.5, Know, 1
386, 0.5, mean, 1
387, 0.5882, do, 1
388, 0.5, think, 1
389, 0.5882, do, 1
390, 0.6316, shake, 1
391, 0.2857, cum, 1
392, 0.5, come, 1
393, 0.2353, girl, 1
394, 0.7, take, 1
395, 0.3333, cock, 1
396, 0.6667, mouth, 1
397, 0.5455, let, 1
398, 0.5263, squirt, 1
399, 0.7143, face, 1
400, 0.7692, air, 1
401, 0.5882, do, 1
402, 0.6667, sound, 1
403, 0.0, Uh, 1
404, 0.2353, girl, 1
405, 0.5882, do, 1
406, 0.0, something, 1
407, 0.4286, guess, 1
408, 0.0, kinda, 1
409, 0.6, swallow, 1
410, 0.5882, do, 1
411, 0.5, think, 1
412, 0.75, have, 1
413, 0.7778, taste, 1
414, 0.5, think, 1
415, 0.6, swallow, 1
416, 0.6, tell, 1
417, 0.0, something, 1
418, 0.625, say, 1
419, 0.6, guy, 1
420, 0.5, be, 1
421, 0.5, come, 1
422, 0.7143, sex, 1
423, 0.5, be, 1
424, 0.6, guy, 1
425, 0.8, want, 1
426, 0.5, be, 1
427, 0.75, have, 1
428, 0.4615, clue, 1
429, 0.5, satisfy, 1
430, 0.2353, girl, 1
431, 0.5, think, 1
432, 0.8, touch, 1
433, 0.2353, girl, 1
434, 0.5, be, 1
435, 0.5, be, 1
436, 0.6, tell, 1
437, 0.25, wan, 1
438, 0.5, hear, 1
439, 0.7692, stuff, 1
440, 0.5, know, 1
441, 0.2222, boyfriend, 1
442, 0.5, be, 1
443, 0.6667, example, 1
444, 0.5, be, 1
445, 0.7059, talk, 1
446, 0.0, kinda, 1
447, 0.8, feel, 1
448, 0.8, touch, 1
449, 0.5882, do, 1
450, 0.6316, shake, 1
451, 0.5882, do, 1
452, 0.7692, right, 1
453, 0.5882, do, 1
454, 0.5, know, 1
455, 0.6316, shake, 1
456, 0.5882, do, 1
457, 0.5, know, 1
458, 0.5, be, 1
459, 0.7059, call, 1
460, 0.5, be, 1
461, 0.6, name, 1
462, 0.5, be, 1
463, 0.7059, talk, 1
464, 0.5, happen, 1
465, 0.2353, girl, 1
466, 0.6, name, 1
467, 0.5, apply, 1
468, 0.6, guy, 1
469, 0.5, be, 1
470, 0.7059, call, 1
471, 0.5714, orgasm, 1
472, 0.75, have, 1
473, 0.5, hear, 1
474, 0.5882, do, 1
475, 0.5, remember, 1
476, 0.6316, shake, 1
477, 0.4, ok, 1
478, 0.5, remember, 1
479, 0.8, feel, 1
480, 0.8, touch, 1
481, 0.25, nipple, 1
482, 0.2222, pussy, 1
483, 0.8, feel, 1
484, 0.0, huh, 1
485, 0.5, know, 1
486, 0.5, be, 1
487, 0.5882, do, 1
488, 0.5882, do, 1
489, 0.8, feeling, 1
490, 0.875, turn, 1
491, 0.6316, shake, 1
492, 0.5714, orgasm, 1
493, 0.6364, make, 1
494, 1.0, promise, 1
495, 0.0, something, 1
496, 0.5, be, 1
497, 0.6667, time, 1
498, 0.5, be, 1
499, 0.6, guy, 1
500, 0.8, want, 1
501, 0.6364, make, 1
502, 0.6, tell, 1
503, 0.5, be, 1
504, 0.6364, make, 1
505, 0.6364, make, 1
506, 0.4, Ok, 1
507, 0.5882, do, 1
508, 0.5, know, 1
509, 0.8, want, 1
510, 1.0, promise, 1
511, 0.5, be, 1
512, 0.0, something, 1
513, 0.5, remember, 1
514, 0.6, guy, 1
515, 0.5, be, 1
516, 0.5882, do, 1
517, 0.625, say, 1
518, 0.6, guy, 1
519, 0.5, satisfy, 1
520, 0.5, be, 1
521, 0.5, be, 1
522, 0.5, understand, 1
523, 0.4, please, 1
524, 0.5, understand, 1
525, 0.5, be, 1
526, 0.7059, talk, 1
527, 0.6, guy, 1
528, 0.6, guy, 1
529, 0.5, be, 1
530, 0.8, find, 1
531, 0.6, guy, 1
532, 0.5, be, 1
533, 0.7059, satisfaction, 1
534, 0.5882, do, 1
535, 0.9333, hold, 1
536, 0.4, breath, 1
537, 0.5882, do, 1
538, 0.6364, make, 1
539, 0.5, sense, 1
540, 0.5455, let, 1
541, 0.6667, ask, 1
542, 0.7143, question, 1
543, 0.5, be, 1
544, 0.5, be, 1
545, 0.6667, ask, 1
546, 0.5, satisfy, 1
547, 0.2353, girl, 1
548, 0.5, satisfy, 1
549, 0.5, happen, 1
550, 0.5, be, 1
551, 0.5, be, 1
552, 0.2353, girl, 1
553, 0.6, tell, 1
554, 0.0, senario, 1
555, 0.5, be, 1
556, 0.6667, time, 1
557, 0.5, be, 1
558, 0.8571, way, 1
559, 0.5882, do, 1
560, 0.5, be, 1
561, 0.8571, way, 1
562, 0.75, kiss, 1
563, 0.8, touch, 1
564, 0.8, feel, 1
565, 0.4706, God, 1
566, 0.5, be, 1
567, 0.6364, make, 1
568, 0.0, Uh, 1
569, 0.5, remember, 1
570, 0.3333, cock, 1
571, 0.6667, get, 1
572, 0.3333, Mine, 1
573, 0.5, be, 1
574, 0.5882, do, 1
575, 0.6667, get, 1
576, 1.0, bet, 1
577, 0.5, be, 1
578, 0.75, kiss, 1
579, 0.8, cuddle, 1
580, 0.8, touch, 1
581, 0.8, feel, 1
582, 1.0, bet, 1
583, 0.5, be, 1
584, 0.625, bit, 1
585, 0.6, tell, 1
586, 0.0, something, 1
587, 0.5, like, 1
588, 0.5882, do, 1
589, 0.6316, leg, 1
590, 0.8, look, 1
591, 0.5, like, 1
592, 0.75, kiss, 1
593, 0.8235, part, 1
594, 0.6316, leg, 1
595, 0.8235, part, 1
596, 0.2667, knee, 1
597, 0.5, Know, 1
598, 0.5, be, 1
599, 0.7059, talk, 1
600, 0.0, Uh, 1
601, 0.5882, do, 1
602, 0.75, have, 1
603, 0.1538, shorts, 1
604, 0.7, take, 1
605, 0.5455, finger, 1
606, 0.8235, run, 1
607, 0.4, thigh, 1
608, 0.2667, knee, 1
609, 0.8, feel, 1
610, 0.625, bit, 1
611, 0.8, feel, 1
612, 0.5, be, 1
613, 0.75, kiss, 1
614, 0.0, Uh, 1
615, 0.5882, do, 1
616, 0.5, like, 1
617, 0.75, kiss, 1
618, 0.8571, way, 1
